"CD_NOM";"NOM_VALIDE";"NOM_CITE";"ENJEU_CONSERVATION"
117774;"Ribes rubrum";"Ribes rubrum L., 1753 ";"MOY"
117787;"Ribes uva-crispa";"Ribes uva-crispa L., 1753 ";"FAI"
117820;"Ridolfia segetum";"Ridolfia segetum (Guss.) Moris, 1842 ";"FOR"
117876;"Roemeria hybrida";"Roemeria hybrida (L.) DC., 1821 ";"FOR"
117885;"Romulea arnaudii";"Romulea arnaudii Moret, 2000 ";"TFO"
117886;"Romulea assumptionis";"Romulea assumptionis Font Quer, 1953 ";"TFO"
139986;"Romulea columnae subsp. columnae";"Romulea columnae subsp. columnae Sebast. & Mauri,  1818 ";"MOY"
117893;"Romulea corsica";"Romulea corsica Jord. & Fourr., 1868 ";"TFO"
117897;"Romulea florentii";"Romulea florentii Moret, 2000 ";"TFO"
117904;"Romulea ligustica";"Romulea ligustica Parl., 1858 ";"FOR"
117918;"Romulea ramiflora";"Romulea ramiflora Ten., 1827 ";"MOY"
117919;"Romulea requienii";"Romulea requienii Parl., 1860 ";"TFO"
NA;"NOMATCH";"Romulea revelieri Jord. & Fourr., 1866 ";"TFO"
117921;"Romulea rollii";"Romulea rollii Parl., 1858 ";"FOR"
117933;"Rorippa amphibia";"Rorippa amphibia (L.) Besser, 1821 ";"FOR"
117940;"Rorippa islandica";"Rorippa islandica (Oeder ex Gunnerus) BorbÃ¡s, 1900 ";"MOY"
117944;"Rorippa palustris";"Rorippa palustris (L.) Besser, 1821 ";"FOR"
117946;"Rorippa pyrenaica";"Rorippa pyrenaica (All.) Rchb., 1838 ";"MOY"
117951;"Rorippa sylvestris";"Rorippa sylvestris (L.) Besser, 1821 ";"MOY"
117970;"Rosa abietina";"Rosa abietina Gren. ex Christ, 1873 ";"MOY"
117975;"Rosa acharii";"Rosa acharii Billb., 1821 ";"DD"
117986;"Rosa agrestis";"Rosa agrestis Savi, 1798 ";"FAI"
117992;"Rosa alpicola";"Rosa alpicola Rouy, 1875 ";"DD"
118016;"Rosa arvensis";"Rosa arvensis Huds., 1762 ";"MOY"
952511;"Rosa balsamica";"Rosa balsamica Willd., 1814 ";"MOY"
NA;"NOMATCH";"Rosa blondeauana Ripart ex DÃ©sÃ©gl. ";"DD"
118064;"Rosa caesia";"Rosa caesia Sm., 1812 ";"DD"
118073;"Rosa canina";"Rosa canina L., 1753 ";"FAI"
118120;"Rosa coriifolia";"Rosa coriifolia Fr., 1814 ";"MOY"
118121;"Rosa corymbifera";"Rosa corymbifera Borkh., 1790 ";"MOY"
118135;"Rosa deseglisei";"Rosa deseglisei Boreau, 1857 ";"DD"
118666;"Rosa dumalis";"Rosa dumalis Bechst., 1810 ";"MOY"
118158;"Rosa elliptica";"Rosa elliptica Tausch, 1819 ";"MOY"
118204;"Rosa ferruginea";"Rosa ferruginea Vill., 1779 ";"MOY"
118192;"Rosa gallica";"Rosa gallica L., 1753 ";"MOY"
161345;"Rosa marginata";"Rosa marginata Wallr., 1815 ";"DD"
118329;"Rosa micrantha";"Rosa micrantha Borrer ex Sm., 1812 ";"MOY"
118339;"Rosa mollis";"Rosa mollis Sm., 1812 ";"MOY"
118343;"Rosa montana";"Rosa montana Chaix, 1785 ";"MOY"
118373;"Rosa obtusifolia";"Rosa obtusifolia Desv., 1809 ";"DD"
118397;"Rosa pendulina";"Rosa pendulina L., 1753 ";"MOY"
118416;"Rosa pouzinii";"Rosa pouzinii Tratt., 1823 ";"MOY"
118474;"Rosa rubiginosa";"Rosa rubiginosa L., 1771 ";"MOY"
118498;"Rosa sempervirens";"Rosa sempervirens L., 1753 ";"MOY"
118507;"Rosa seraphinii";"Rosa seraphinii Viv., 1824 ";"MOY"
118512;"Rosa sherardii";"Rosa sherardii Davies, 1813 ";"DD"
118513;"Rosa sicula";"Rosa sicula Tratt., 1823 ";"DD"
118521;"Rosa spinosissima";"Rosa spinosissima L., 1753 ";"FAI"
718402;"Rosa spinosissima subsp. myriacantha";"Rosa spinosissima subsp. myriacantha (DC.) C.Vicioso ";"DD"
718403;"Rosa spinosissima subsp. spinosissima";"Rosa spinosissima subsp. spinosissima L., 1753 ";"FAI"
118524;"Rosa squarrosa";"Rosa squarrosa (Rau) Boreau, 1857 ";"MOY"
118529;"Rosa stylosa";"Rosa stylosa Desv., 1809 ";"DD"
118557;"Rosa tomentosa";"Rosa tomentosa Sm., 1800 ";"MOY"
118582;"Rosa villosa";"Rosa villosa L., 1753 ";"MOY"
118592;"Rosa vosagiaca";"Rosa vosagiaca Desp., 1828 ";"MOY"
1027822;"Rosmarinus officinalis";"Rosmarinus officinalis L., 1753 ";"MOY"
118872;"Rostraria cristata";"Rostraria cristata (L.) Tzvelev, 1971 ";"MOY"
118877;"Rostraria pubescens";"Rostraria pubescens (Lam.) Trin., 1820 ";"FOR"
118900;"Rouya polygama";"Rouya polygama (Desf.) Coincy, 1901 ";"TFO"
118916;"Rubia peregrina";"Rubia peregrina L., 1753 ";"MOY"
118916;"Rubia peregrina subsp. longifolia";"Rubia peregrina subsp. longifolia (Poir.) O.BolÃ²s, 1969 ";"DD"
118916;"Rubia peregrina subsp. peregrina";"Rubia peregrina subsp. peregrina L., 1753 ";"MOY"
118916;"Rubia peregrina subsp. requienii";"Rubia peregrina subsp. requienii (Duby) Cardona &  Sierra, 1981 ";"MOY"
118920;"Rubia tinctorum";"Rubia tinctorum L., 1753 ";"MOY"
NA;"NOMATCH";"Rubus aculeolatus P.J.MÃ¼ll., 1859 ";"DD"
118959;"Rubus arduennensis";"Rubus arduennensis Lib. ex Lej., 1813 ";"DD"
118977;"Rubus bifrons";"Rubus bifrons Vest ex Tratt., 1823 ";"DD"
118993;"Rubus caesius";"Rubus caesius L., 1753 ";"FAI"
1039360;"Rubus canescens";"Rubus canescens DC., 1813 ";"FAI"
119023;"Rubus collicola";"Rubus collicola Sudre, 1899 ";"DD"
119029;"Rubus conspicuus";"Rubus conspicuus P.J.MÃ¼ll., 1858 ";"DD"
717467;"Rubus cuspidiferus";"Rubus cuspidifer P.J.MÃ¼ll. & LefÃ¨vre, 1859 ";"DD"
119081;"Rubus fagicola";"Rubus fagicola Martrin-Donos, 1864 ";"DD"
119097;"Rubus fruticosus";"Rubus fruticosus L., 1753 ";"MOY"
119108;"Rubus glandulosus";"Rubus glandulosus Bellardi, 1792 ";"DD"
119113;"Rubus grabowskii";"Rubus grabowskii Weihe ex GÃ¼nther, Schummel,  Wimm. & Grab., 1827 ";"FOR"
119130;"Rubus hirtus";"Rubus hirtus Waldst. & Kit., 1805 ";"DD"
119149;"Rubus idaeus";"Rubus idaeus L., 1753 ";"FAI"
119152;"Rubus incanescens";"Rubus incanescens Bertol., 1844 ";"DD"
119201;"Rubus macrophyllus";"Rubus macrophyllus Weihe & Nees, 1824 ";"DD"
119208;"Rubus menkei";"Rubus menkei Weihe, 1825 ";"DD"
119210;"Rubus mercieri";"Rubus mercieri Genev., 1868 ";"DD"
119211;"Rubus micans";"Rubus micans Gren., 1849 ";"DD"
810886;"Rubus muricola";"Rubus muricola Sennen, 1928 ";"DD"
1017984;"Rubus nigricans";"Rubus nigricans Danthoine ";"DD"
1017984;"Rubus pedemontanus";"Rubus pedemontanus Pinkw., 1898 ";"DD"
810965;"Rubus phyllanthoides";"Rubus phyllanthoides Sudre ";"DD"
119354;"Rubus praecox";"Rubus praecox Bertol., 1842 ";"DD"
119297;"Rubus questieri";"Rubus questieri P.J.MÃ¼ll. & LefÃ¨vre, 1859 ";"MOY"
119298;"Rubus radula";"Rubus radula Weihe ex Boenn., 1824 ";"MOY"
119302;"Rubus rhombifolius";"Rubus rhombifolius Weihe ex Boenn., 1824 ";"DD"
966557;"Rubus royeri";"Rubus royeri Ferrez ";"DD"
119318;"Rubus saxatilis";"Rubus saxatilis L., 1753 ";"MOY"
119320;"Rubus scaber";"Rubus scaber Weihe, 1825 ";"DD"
119322;"Rubus schleicheri";"Rubus schleicheri Weihe ex Tratt., 1823 ";"DD"
119337;"Rubus silvaticus";"Rubus silvaticus Weihe & Nees, 1824 ";"MOY"
119373;"Rubus ulmifolius";"Rubus ulmifolius Schott, 1818 ";"MOY"
119381;"Rubus vestitus";"Rubus vestitus Weihe, 1825 ";"MOY"
119383;"Rubus vigoi";"Rubus vigoi RosellÃ³, Peris & StÃ¼bing, 1993 ";"DD"
119418;"Rumex acetosa";"Rumex acetosa L., 1753 ";"MOY"
140321;"Rumex acetosa subsp. acetosa";"Rumex acetosa subsp. acetosa L., 1753 ";"MOY"
140333;"Rumex acetosa subsp. nebroides";"Rumex acetosa subsp. nebroides (Campd.) Maire &  Petitm., 1908 ";"MOY"
119419;"Rumex acetosella";"Rumex acetosella L., 1753 ";"FAI"
119418;"Rumex acetosella subsp. acetosellaeagrestis";"Rumex acetosella subsp. acetosella L., 1753 ";"MOY"
119419;"Rumex acetosella subsp. pyrenaicus";"Rumex acetosella subsp. pyrenaicus (Pourr. ex  Lapeyr.) Akeroyd, 1991 ";"MOY"
119435;"Rumex alpinus";"Rumex alpinus L., 1759 ";"MOY"
119450;"Rumex arifolius";"Rumex arifolius All., 1773 ";"MOY"
119461;"Rumex bucephalophorus";"Rumex bucephalophorus L., 1753 ";"MOY"
140353;"Rumex bucephalophorus subsp. bucephalophorus";"Rumex bucephalophorus subsp. bucephalophorus L., 1753";"DD"
140355;"Rumex bucephalophorus subsp. gallicus";"Rumex bucephalophorus subsp. gallicus (Steinh.)  Rech.f., 1939 ";"MOY"
119471;"Rumex conglomeratus";"Rumex conglomeratus Murray, 1770 ";"MOY"
119473;"Rumex crispus";"Rumex crispus L., 1753 ";"MOY"
119509;"Rumex hydrolapathum";"Rumex hydrolapathum Huds., 1778 ";"FOR"
119513;"Rumex intermedius";"Rumex intermedius DC., 1815 ";"MOY"
119525;"Rumex longifolius";"Rumex longifolius DC., 1815 ";"MOY"
119533;"Rumex maritimus";"Rumex maritimus L., 1753 ";"FOR"
119550;"Rumex obtusifolius";"Rumex obtusifolius L., 1753 ";"MOY"
119556;"Rumex palustris";"Rumex palustris Sm., 1800 ";"FOR"
119557;"Rumex papillaris";"Rumex papillaris sensu CBNA  ";"DD"
119569;"Rumex pulcher";"Rumex pulcher L., 1753 ";"MOY"
140383;"Rumex pulcher subsp. pulcher";"Rumex pulcher subsp. pulcher L., 1753 ";"MOY"
140386;"Rumex pulcher subsp. woodsii";"Rumex pulcher subsp. woodsii (De Not.) Arcang.,  1882 ";"MOY"
119579;"Rumex roseus";"Rumex roseus L., 1753 ";"FOR"
119585;"Rumex sanguineus";"Rumex sanguineus L., 1753 ";"MOY"
119587;"Rumex scutatus";"Rumex scutatus L., 1753 ";"FAI"
119595;"Rumex thyrsiflorus";"Rumex thyrsiflorus Fingerh., 1829 ";"MOY"
119596;"Rumex thyrsoides";"Rumex thyrsoides Desf., 1798 ";"MOY"
119601;"Rumex tuberosus";"Rumex tuberosus L., 1762 ";"DD"
119688;"Ruppia cirrhosa";"Ruppia cirrhosa (Petagna) Grande, 1918 ";"MOY"
119691;"Ruppia maritima";"Ruppia maritima L., 1753 ";"MOY"
119698;"Ruscus aculeatus";"Ruscus aculeatus L., 1753 ";"MOY"
611535;"Ruscus hypoglossum";"Ruscus hypoglossum L., 1753 ";"MOY"
119707;"Ruta angustifolia";"Ruta angustifolia Pers., 1805 ";"MOY"
119710;"Ruta chalepensis";"Ruta chalepensis L., 1767 ";"MOY"
119713;"Ruta corsica";"Ruta corsica DC., 1824 ";"FOR"
119716;"Ruta graveolens";"Ruta graveolens L., 1753 ";"MOY"
119722;"Ruta montana";"Ruta montana (L.) L., 1756 ";"MOY"
119780;"Sagina apetala";"Sagina apetala Ard., 1763 ";"MOY"
140410;"Sagina apetala subsp. apetala";"Sagina apetala subsp. apetala Ard., 1763 ";"MOY"
140414;"Sagina apetala subsp. erecta";"Sagina apetala subsp. erecta F.Herm., 1912 ";"MOY"
119798;"Sagina glabra";"Sagina glabra (Willd.) Fenzl, 1833 ";"MOY"
119805;"Sagina maritima";"Sagina maritima G.Don, 1810 ";"MOY"
119817;"Sagina pilifera";"Sagina pilifera (DC.) Fenzl, 1833 ";"FOR"
119818;"Sagina procumbens";"Sagina procumbens L., 1753 ";"FAI"
119818;"Sagina procumbens subsp. muscosa";"Sagina procumbens subsp. muscosa (Jord.) Nyman,  1878 ";"DD"
119818;"Sagina procumbens subsp. procumbens";"Sagina procumbens subsp. procumbens L., 1753 ";"MOY"
119827;"Sagina saginoides subsp. pyrenaica";"Sagina saginoides subsp. pyrenaica (Rouy) Font Quer,  1949 ";"FOR"
119827;"Sagina saginoides subsp. saginoides";"Sagina saginoides subsp. saginoides (L.) H.Karst., 1882 1 ";"MOY"
119824;"Sagina subulata subsp. revelierei";"Sagina subulata subsp. revelierei (Jord. & Fourr.) Rouy  & Foucaud, 1896 ";"FOR"
119824;"Sagina subulata subsp. subulata";"Sagina subulata subsp. subulata (Sw.) C.Presl, 1826 ";"DD"
119860;"Sagittaria sagittifolia";"Sagittaria sagittifolia L., 1753 ";"FOR"
119881;"Salicornia europaea";"Salicornia europaea L., 1753 ";"FOR"
788876;"Salicornia perennans";"Salicornia perennans Willd., 1797 ";"FOR"
119894;"Salicornia procumbens";"Salicornia procumbens Sm., 1813 ";"FOR"
119915;"Salix alba";"Salix alba L., 1753 ";"MOY"
119931;"Salix apennina";"Salix apennina A.K.Skvortsov, 1965 ";"FOR"
119933;"Salix appendiculata";"Salix appendiculata Vill., 1789 ";"DD"
119948;"Salix atrocinerea";"Salix atrocinerea Brot., 1804 ";"MOY"
119952;"Salix aurita";"Salix aurita L., 1753 ";"MOY"
119959;"Salix bicolor";"Salix bicolor Willd., 1796 ";"MOY"
119968;"Salix breviserrata";"Salix breviserrata Flod., 1940 ";"MOY"
119970;"Salix caesia";"Salix caesia Vill., 1789 ";"MOY"
119977;"Salix caprea";"Salix caprea L., 1753 ";"FAI"
119985;"Salix ceretana";"Salix ceretana (P.Monts.) Chmelar, 1981 ";"TFO"
119991;"Salix cinerea";"Salix cinerea L., 1753 ";"FAI"
120009;"Salix daphnoides";"Salix daphnoides Vill., 1779 ";"MOY"
120029;"Salix eleagnos";"Salix eleagnos Scop., 1772 ";"MOY"
120037;"Salix foetida";"Salix foetida Schleich. ex DC., 1805 ";"MOY"
120040;"Salix fragilis";"Salix fragilis L., 1753 ";"DD"
120048;"Salix glaucosericea";"Salix glaucosericea Flod., 1943 ";"MOY"
120052;"Salix hastata";"Salix hastata L., 1753 ";"MOY"
120056;"Salix helvetica";"Salix helvetica Vill., 1789 ";"FOR"
120057;"Salix herbacea";"Salix herbacea L., 1753 ";"FAI"
120085;"Salix laggeri";"Salix laggeri Wimm., 1854 ";"MOY"
120091;"Salix lapponum";"Salix lapponum L., 1753 ";"MOY"
120135;"Salix myrsinifolia";"Salix myrsinifolia Salisb., 1796 ";"MOY"
120163;"Salix pentandra";"Salix pentandra L., 1753 ";"MOY"
120189;"Salix purpurea";"Salix purpurea L., 1753 ";"MOY"
120191;"Salix pyrenaica";"Salix pyrenaica Gouan, 1773 ";"MOY"
120192;"Salix repens";"Salix repens L., 1753 ";"MOY"
120193;"Salix reticulata";"Salix reticulata L., 1753 ";"MOY"
120195;"Salix retusa";"Salix retusa L., 1759 ";"MOY"
NA;"NOMATCH";"Salix serpyllifolia Scop., 1772 ";"MOY"
120246;"Salix triandra";"Salix triandra L., 1753 ";"MOY"
120260;"Salix viminalis";"Salix viminalis L., 1753 ";"DD"
124008;"Salsola soda";"Salsola soda L., 1753 ";"MOY"
120619;"Salvia aethiopis";"Salvia aethiopis L., 1753 ";"MOY"
120643;"Salvia glutinosa";"Salvia glutinosa L., 1753 ";"MOY"
120678;"Salvia officinalis";"Salvia officinalis L., 1753 ";"MOY"
718283;"Salvia officinalis subsp. gallica";"Salvia officinalis subsp. gallica (W.Lippert) Reales,  D.Rivera & ObÃ³n, 2004 ";"FOR"
718284;"Salvia officinalis subsp. lavandulifolia";"Salvia officinalis subsp. lavandulifolia (Vahl) Gams,  1927 ";"FOR"
NA;"Septoria salviae-pratensis";"Salvia pratensis L., 1753 ";"MOY"
120691;"Salvia sclarea";"Salvia sclarea L., 1753 ";"MOY"
120700;"Salvia verbenaca";"Salvia verbenaca L., 1753 ";"MOY"
140527;"Salvia verbenaca subsp. clandestina";"Salvia verbenaca subsp. clandestina (L.) Batt., 1890 ";"MOY"
612559;"Salvia verbenaca subsp. verbenaca";"Salvia verbenaca subsp. verbenaca L., 1753 ";"MOY"
120712;"Sambucus ebulus";"Sambucus ebulus L., 1753 ";"MOY"
120717;"Sambucus nigra";"Sambucus nigra L., 1753 ";"FAI"
120720;"Sambucus racemosa";"Sambucus racemosa L., 1753 ";"FAI"
120732;"Samolus valerandi";"Samolus valerandi L., 1753 ";"MOY"
120758;"Sanguisorba officinalis";"Sanguisorba officinalis L., 1753 ";"MOY"
120772;"Sanicula europaea";"Sanicula europaea L., 1753 ";"FAI"
120784;"Santolina benthamiana";"Santolina benthamiana Jord. & Fourr, 1869 ";"TFO"
120786;"Santolina corsica";"Santolina corsica Jord. & Fourr., 1869 ";"FOR"
611570;"Santolina decumbens";"Santolina decumbens Mill., 1768 ";"FOR"
120790;"Santolina villosa";"Santolina villosa Mill., 1768 ";"FOR"
120812;"Saponaria bellidifolia";"Saponaria bellidifolia Sm., 1791 ";"FOR"
140568;"Saponaria ocymoides subsp. alsinoides";"Saponaria ocymoides subsp. alsinoides (Viv.) Arcang.,  1894 ";"FOR"
140569;"Saponaria ocymoides subsp. ocymoides";"Saponaria ocymoides subsp. ocymoides L., 1753 ";"MOY"
120824;"Saponaria officinalis";"Saponaria officinalis L., 1753 ";"MOY"
120840;"Sarcocapnos enneaphylla";"Sarcocapnos enneaphylla (L.) DC., 1821 ";"MOY"
119883;"Sarcocornia fruticosa";"Sarcocornia fruticosa (L.) A.J.Scott, 1978 ";"FOR"
119892;"Sarcocornia perennis";"Sarcocornia perennis (Mill.) A.J.Scott, 1978 ";"MOY"
120908;"Satureja montana";"Satureja montana L., 1753 ";"MOY"
120949;"Saussurea alpina";"Saussurea alpina (L.) DC., 1810 ";"MOY"
120950;"Saussurea depressa";"Saussurea depressa Gren., 1849 ";"MOY"
120951;"Saussurea discolor";"Saussurea discolor (Willd.) DC., 1810 ";"MOY"
120962;"Saxifraga adscendens";"Saxifraga adscendens L., 1753 ";"MOY"
120965;"Saxifraga aizoides";"Saxifraga aizoides L., 1753 ";"MOY"
120973;"Saxifraga androsacea";"Saxifraga androsacea L., 1753 ";"MOY"
120976;"Saxifraga aquatica";"Saxifraga aquatica Lapeyr., 1801 ";"FOR"
120977;"Saxifraga aretioides";"Saxifraga aretioides Lapeyr., 1801 ";"DD"
120978;"Saxifraga aspera";"Saxifraga aspera L., 1753 ";"MOY"
120987;"Saxifraga biflora";"Saxifraga biflora All., 1773 ";"MOY"
120988;"Saxifraga bryoides";"Saxifraga bryoides L., 1753 ";"MOY"
120989;"Saxifraga bulbifera";"Saxifraga bulbifera L., 1753 ";"FOR"
120994;"Saxifraga caesia";"Saxifraga caesia L., 1753 ";"MOY"
120995;"Saxifraga callosa";"Saxifraga callosa Sm., 1791 ";"MOY"
121002;"Saxifraga cebennensis";"Saxifraga cebennensis Rouy & E.G.Camus, 1901 ";"FOR"
121004;"Saxifraga cervicornis";"Saxifraga cervicornis Viv., 1825 ";"MOY"
121012;"Saxifraga cochlearis";"Saxifraga cochlearis Rchb., 1832 ";"FOR"
121022;"Saxifraga corsica";"Saxifraga corsica (Ser.) Gren. & Godr., 1848 ";"FOR"
121031;"Saxifraga cuneifolia subsp. cuneifolia";"Saxifraga cuneifolia subsp. cuneifolia L., 1759 ";"MOY"
121048;"Saxifraga cuneifolia subsp. robusta";"Saxifraga cuneifolia subsp. robusta D.A.Webb, 1988 ";"MOY"
121035;"Saxifraga delphinensis";"Saxifraga delphinensis Ravaud, 1890 ";"FOR"
121039;"Saxifraga diapensioides";"Saxifraga diapensioides Bellardi, 1792 ";"MOY"
121047;"Saxifraga exarata subsp. exarata";"Saxifraga exarata subsp. exarata Vill., 1779 ";"MOY"
952591;"Saxifraga exarata subsp. pseudoexarata";"Saxifraga exarata subsp. pseudoexarata (Braun-  Blanq.) D.A.Webb, 1987 ";"MOY"
121047;"Saxifraga exarata";"Saxifraga exarata Vill., 1779 ";"MOY"
121054;"Saxifraga florulenta";"Saxifraga florulenta Moretti, 1823 ";"FOR"
121055;"Saxifraga fragilis";"Saxifraga fragilis Schrank, 1822 ";"MOY"
121056;"Saxifraga fragosoi";"Saxifraga fragosoi Sennen, 1929 ";"MOY"
121059;"Saxifraga geranioides";"Saxifraga geranioides L., 1755 ";"FOR"
121065;"Saxifraga granulata";"Saxifraga granulata L., 1753 ";"FAI"
121077;"Saxifraga hirsuta";"Saxifraga hirsuta L., 1759 ";"MOY"
121090;"Saxifraga intricata";"Saxifraga intricata Lapeyr., 1801 ";"MOY"
121098;"Saxifraga lantoscana";"Saxifraga lantoscana Boiss. & Reut., 1856 ";"MOY"
121106;"Saxifraga longifolia";"Saxifraga longifolia Lapeyr., 1801 ";"FOR"
121110;"Saxifraga media";"Saxifraga media Gouan, 1773 ";"MOY"
121115;"Saxifraga moschata";"Saxifraga moschata Wulfen, 1781 ";"FAI"
121120;"Saxifraga muscoides";"Saxifraga muscoides All., 1773 ";"MOY"
121132;"Saxifraga oppositifolia";"Saxifraga oppositifolia L., 1753 ";"FAI"
121139;"Saxifraga paniculata";"Saxifraga paniculata Mill., 1768 ";"FAI"
121144;"Saxifraga pedemontana";"Saxifraga pedemontana All., 1785 ";"FOR"
121146;"Saxifraga pentadactylis";"Saxifraga pentadactylis Lapeyr., 1801 ";"MOY"
121154;"Saxifraga praetermissa";"Saxifraga praetermissa D.A.Webb, 1963 ";"FOR"
121156;"Saxifraga prostii";"Saxifraga prostii Sternb., 1831 ";"FOR"
121158;"Saxifraga pubescens";"Saxifraga pubescens Pourr., 1788 ";"FOR"
121174;"Saxifraga retusa";"Saxifraga retusa Gouan, 1773 ";"MOY"
121177;"Saxifraga rotundifolia";"Saxifraga rotundifolia L., 1753 ";"FAI"
121184;"Saxifraga seguieri";"Saxifraga seguieri Spreng., 1807 ";"DD"
121201;"Saxifraga tridactylites";"Saxifraga tridactylites L., 1753 ";"FAI"
121203;"Saxifraga umbrosa";"Saxifraga umbrosa L., 1762 ";"FOR"
121205;"Saxifraga valdensis";"Saxifraga valdensis DC., 1815 ";"FOR"
121316;"Scabiosa atropurpurea";"Scabiosa atropurpurea L., 1753 ";"MOY"
121329;"Scabiosa canescens";"Scabiosa canescens Waldst. & Kit., 1802 ";"FOR"
121331;"Scabiosa cinerea";"Scabiosa cinerea Lapeyr. ex Lam., 1792 ";"FOR"
121334;"Scabiosa columbaria";"Scabiosa columbaria L., 1753 ";"FAI"
121337;"Scabiosa corsica";"Scabiosa corsica (Litard.) Gamisans, 1985 ";"FOR"
121367;"Scabiosa lucida";"Scabiosa lucida Vill., 1779 ";"MOY"
121414;"Scabiosa triandra";"Scabiosa triandra L., 1753 ";"MOY"
140743;"Scandix australis subsp. australis";"Scandix australis subsp. australis L., 1753 ";"MOY"
121449;"Scandix pecten-veneris";"Scandix pecten-veneris L., 1753 ";"MOY"
140750;"Scandix pecten-veneris subsp. hispanica";"Scandix pecten-veneris subsp. hispanica (Boiss.)  Bonnier & Layens, 1894 ";"MOY"
140752;"Scandix pecten-veneris subsp. pecten-veneris";"Scandix pecten-veneris subsp. pecten-veneris L., 1753 2 ";"MOY"
121455;"Scandix stellata";"Scandix stellata Banks & Sol., 1794 ";"FOR"
717533;"Schedonorus arundinaceus";"Schedonorus arundinaceus (Schreb.) Dumort., 1824 ";"MOY"
718405;"Schedonorus arundinaceus subsp. arundinaceus";"Schedonorus arundinaceus subsp. arundinaceus  (Schreb.) Dumort., 1824 ";"MOY"
718285;"Schedonorus arundinaceus subsp. corsicus";"Schedonorus arundinaceus subsp. corsicus (Hack.)  Foggi & Signorini, 2005 ";"FOR"
718286;"Schedonorus arundinaceus subsp. mediterraneus";"Schedonorus arundinaceus subsp. mediterraneus  (Hack.) H.Scholz & ValdÃ©s, 2005 ";"DD"
718287;"Schedonorus arundinaceus subsp. uechtritzianus";"Schedonorus arundinaceus subsp. uechtritzianus  (Wiesb.) H.Scholz & ValdÃ©s, 2007 ";"DD"
121471;"Schedonorus giganteus";"Schedonorus giganteus (L.) Holub, 1998 ";"MOY"
717534;"Schedonorus interruptus";"Schedonorus interruptus (Desf.) Tzvelev, 1998 ";"MOY"
121479;"Schedonorus pratensis";"Schedonorus pratensis (Huds.) P.Beauv., 1812 ";"MOY"
718288;"Schedonorus pratensis subsp. apenninus";"Schedonorus pratensis subsp. apenninus (De Not.)  H.Scholz & ValdÃ©s, 2005 ";"MOY"
718406;"Schedonorus pratensis subsp. pratensis";"Schedonorus pratensis subsp. pratensis (Huds.)  P.Beauv., 1812 ";"MOY"
619065;"Schenkia spicata";"Schenkia spicata (L.) G.Mans., 2004 ";"FOR"
121500;"Scheuchzeria palustris";"Scheuchzeria palustris L., 1753 ";"MOY"
121507;"Schismus barbatus";"Schismus barbatus (L.) Thell., 1907 ";"FOR"
121549;"Schoenoplectus lacustris";"Schoenoplectus lacustris (L.) Palla, 1888 ";"MOY"
121550;"Schoenoplectus litoralis";"Schoenoplectus litoralis (Schrad.) Palla, 1888 ";"FOR"
976160;"Schoenoplectus mucronatus";"Schoenoplectus mucronatus (L.) Palla, 1888 ";"FOR"
121553;"Schoenoplectus pungens";"Schoenoplectus pungens (Vahl) Palla, 1888 ";"FOR"
