"CD_NOM";"NOM_VALIDE";"NOM_CITE";"ENJEU_CONSERVATION"
116396;"Pulicaria odora (L.) Rchb., 1831";"Pulicaria odora (L.) Rchb., 1831";"MOY"
116401;"Pulicaria sicula (L.) Moris, 1843";"Pulicaria sicula (L.) Moris, 1843";"TFO"
116405;"Pulicaria vulgaris Gaertn., 1791";"Pulicaria vulgaris Gaertn., 1791";"FOR"
116407;"Pulmonaria affinis Jord., 1854";"Pulmonaria affinis Jord., 1854";"MOY"
116412;"Pulmonaria australis (Murr) W.Sauer, 1975";"Pulmonaria angustifolia L., 1753";"MOY"
116416;"Pulmonaria longifolia (Bastard) Boreau, 1857";"Pulmonaria longifolia (Bastard) Boreau, 1857";"MOY"
139493;"Pulmonaria longifolia subsp. cevennensis Bolliger, 1982";"Pulmonaria longifolia subsp. cevennensis Bolliger,  1982";"MOY"
139494;"Pulmonaria longifolia subsp. delphinensis Bolliger, 1982";"Pulmonaria longifolia subsp. delphinensis Bolliger,  1982";"FOR"
139495;"Pulmonaria longifolia subsp. longifolia (Bastard) Boreau, 1857";"Pulmonaria longifolia subsp. longifolia (Bastard)  Boreau, 1857";"MOY"
116419;"Pulmonaria montana Lej., 1811";"Pulmonaria montana Lej., 1811";"DD"
969893;"Pulmonaria saccharata Mill., 1768";"Pulmonaria saccharata Mill., 1768";"MOY"
116531;"Pyrola chlorantha Sw., 1810";"Pyrola chlorantha Sw., 1810";"MOY"
116542;"Pyrola media Sw., 1804";"Pyrola media Sw., 1804";"MOY"
116543;"Pyrola minor L., 1753";"Pyrola minor L., 1753";"FAI"
116547;"Pyrola rotundifolia L., 1753";"Pyrola rotundifolia L., 1753";"MOY"
116574;"Pyrus communis L., 1753";"Pyrus communis L., 1753";"MOY"
116610;"Pyrus spinosa Forssk., 1775";"Pyrus spinosa Forssk., 1775";"MOY"
116670;"Quercus cerris L., 1753";"Quercus cerris L., 1753";"FOR"
116672;"Quercus coccifera L., 1753";"Quercus coccifera L., 1753";"MOY"
116677;"Quercus crenata Lam., 1785";"Quercus crenata Lam., 1785";"FOR"
116704;"Quercus ilex L., 1753 [nom. et typ. cons. prop.]";"Quercus ilex L., 1753";"MOY"
521658;"Quercus petraea (Matt.) Liebl., 1784";"Quercus petraea Liebl., 1784";"MOY"
116751;"Quercus pubescens Willd., 1796 [nom. et typ. cons.]";"Quercus pubescens Willd., 1805";"MOY"
116754;"Quercus pyrenaica Willd., 1805";"Quercus pyrenaica Willd., 1805";"FOR"
116759;"Quercus robur L., 1753";"Quercus robur L., 1753";"MOY"
116774;"Quercus suber L., 1753";"Quercus suber L., 1753";"MOY"
106330;"Linum radiola L., 1753";"Radiola linoides Roth, 1788";"MOY"
116876;"Ramonda myconi (L.) Rchb., 1831";"Ramonda myconi (L.) Rchb., 1831";"MOY"
116902;"Ranunculus aconitifolius L., 1753";"Ranunculus aconitifolius L., 1753";"MOY"
116903;"Ranunculus acris L., 1753";"Ranunculus acris L., 1753";"MOY"
139605;"Ranunculus acris subsp. acris L., 1753";"Ranunculus acris subsp. acris L., 1753";"MOY"
139608;"Ranunculus acris subsp. friesianus (Jord.) Syme, 1863";"Ranunculus acris subsp. friesianus (Jord.) Syme, 1863";"MOY"
116907;"Ranunculus aduncus Gren., 1847";"Ranunculus aduncus Gren., 1847";"MOY"
116917;"Ranunculus alpestris L., 1753";"Ranunculus alpestris L., 1753";"MOY"
116922;"Ranunculus angustifolius DC., 1808";"Ranunculus angustifolius DC., 1808";"TFO"
116928;"Ranunculus aquatilis L., 1753";"Ranunculus aquatilis L., 1753";"DD"
116932;"Ranunculus arvensis L., 1753";"Ranunculus arvensis L., 1753";"FAI"
116936;"Ranunculus auricomus L., 1753";"Ranunculus auricomus L., 1753";"MOY"
717443;"Ranunculus boreoapenninus Pignatti, 1976";"Ranunculus boreoapenninus Pignatti, 1976";"DD"
116948;"Ranunculus breyninus Crantz, 1763";"Ranunculus breyninus Crantz, 1763";"DD"
116952;"Ranunculus bulbosus L., 1753";"Ranunculus bulbosus L., 1753";"MOY"
116953;"Ranunculus bullatus L., 1753";"Ranunculus bullatus L., 1753";"FOR"
116963;"Ranunculus canutii Coss. ex Ardoino, 1867";"Ranunculus canutii Coss. ex Ardoino, 1867";"FOR"
116967;"Ranunculus carinthiacus Hoppe, 1826";"Ranunculus carinthiacus Hoppe, 1826";"MOY"
116968;"Ranunculus carlittensis (Sennen) Grau, 1984";"Ranunculus carlittensis (Sennen) Grau, 1984";"DD"
717445;"Ranunculus chasii Dunkel, 2011";"Ranunculus chasii Dunkel, 2011";"TFO"
116979;"Ranunculus circinatus Sibth., 1794";"Ranunculus circinatus Sibth., 1794";"FOR"
116981;"Ranunculus clethrophilus Litard., 1909";"Ranunculus clethraphilus Litard., 1909";"TFO"
139690;"Ranunculus cordiger subsp. cordiger Viv., 1824";"Ranunculus cordiger subsp. cordiger Viv., 1824";"TFO"
117012;"Ranunculus envalirensis Grau, 1984";"Ranunculus envalirensis Grau, 1984";"TFO"
117025;"Ranunculus flammula L., 1753";"Ranunculus flammula L., 1753";"MOY"
117027;"Ranunculus fluitans Lam., 1779";"Ranunculus fluitans Lam., 1779";"FOR"
117043;"Ranunculus glacialis L., 1753";"Ranunculus glacialis L., 1753";"FAI"
117047;"Ranunculus gouanii Willd., 1799";"Ranunculus gouanii Willd., 1799";"FOR"
117049;"Ranunculus gramineus L., 1753";"Ranunculus gramineus L., 1753";"MOY"
117056;"Ranunculus hederaceus L., 1753";"Ranunculus hederaceus L., 1753";"FOR"
117081;"Ranunculus kuepferi Greuter & Burdet, 1987";"Ranunculus kuepferi Greuter & Burdet, 1987";"MOY"
139722;"Ranunculus kuepferi subsp. kuepferi Greuter & Burdet, 1987";"Ranunculus kuepferi subsp. kuepferi Greuter &  Burdet, 1987";"DD"
139723;"Ranunculus kuepferi subsp. orientalis W.Huber, 1988";"Ranunculus kuepferi subsp. orientalis W.Huber, 1988";"DD"
117087;"Ranunculus lanuginosus L., 1753";"Ranunculus lanuginosus L., 1753";"MOY"
117090;"Ranunculus lateriflorus DC., 1817";"Ranunculus lateriflorus DC., 1817";"FOR"
117096;"Ranunculus lingua L., 1753";"Ranunculus lingua L., 1753";"FOR"
117108;"Ranunculus macrophyllus Desf., 1798";"Ranunculus macrophyllus Desf., 1798";"FOR"
117111;"Ranunculus marschlinsii Steud., 1841";"Ranunculus marschlinsii Steud., 1841";"TFO"
117123;"Ranunculus monspeliacus L., 1753";"Ranunculus monspeliacus L., 1753";"MOY"
117125;"Ranunculus montanus Willd., 1799";"Ranunculus montanus Willd., 1799";"DD"
117128;"Ranunculus muricatus L., 1753";"Ranunculus muricatus L., 1753";"MOY"
117139;"Ranunculus nodiflorus L., 1753";"Ranunculus nodiflorus L., 1753";"FOR"
117146;"Ranunculus ophioglossifolius Vill., 1789";"Ranunculus ophioglossifolius Vill., 1789";"FOR"
117151;"Ranunculus paludosus Poir., 1789";"Ranunculus paludosus Poir., 1789";"MOY"
117155;"Ranunculus parnassifolius L., 1753";"Ranunculus parnassifolius L., 1753";"MOY"
139765;"Ranunculus parnassifolius subsp. heterocarpus P.Küpfer, 1975";"Ranunculus parnassifolius subsp. heterocarpus  P.Küpfer, 1975";"MOY"
139766;"Ranunculus parnassifolius subsp. parnassifolius L., 1753";"Ranunculus parnassifolius subsp. parnassifolius L.,  1753";"FOR"
117156;"Ranunculus parviflorus L., 1758";"Ranunculus parviflorus L., 1758";"MOY"
139767;"Ranunculus parviflorus subsp. chius (DC.) Arcang., 1882";"Ranunculus parviflorus subsp. chius (DC.) Arcang.,  1882";"MOY"
718400;"Ranunculus parviflorus subsp. parviflorus L., 1758";"Ranunculus parviflorus subsp. parviflorus L., 1758";"MOY"
117164;"Ranunculus peltatus Schrank, 1789";"Ranunculus peltatus Schrank, 1789";"MOY"
139771;"Ranunculus peltatus subsp. fucoides (Freyn) Muñoz Garm., 1985";"Ranunculus peltatus subsp. fucoides (Freyn) Muñoz  Garm., 1985";"FOR"
139772;"Ranunculus peltatus subsp. peltatus Schrank, 1789";"Ranunculus peltatus subsp. peltatus Schrank, 1789";"MOY"
117165;"Ranunculus penicillatus (Dumort.) Bab., 1874";"Ranunculus penicillatus (Dumort.) Bab., 1874";"FOR"
139775;"Ranunculus penicillatus subsp. penicillatus (Dumort.) Bab., 1874";"Ranunculus penicillatus subsp. penicillatus (Dumort.)  Bab., 1874";"DD"
139776;"Ranunculus penicillatus subsp. pseudofluitans (Syme) S.D.Webster, 1988";"Ranunculus penicillatus subsp. pseudofluitans (Syme)  S.D.Webster, 1988";"DD"
117174;"Ranunculus platanifolius L., 1767";"Ranunculus platanifolius L., 1767";"MOY"
117192;"Ranunculus pyrenaeus L., 1771";"Ranunculus pyrenaeus L., 1771";"FOR"
117201;"Ranunculus repens L., 1753";"Ranunculus repens L., 1753";"MOY"
117205;"Ranunculus revelierei Boreau, 1857";"Ranunculus revellierii Boreau, 1857";"TFO"
117221;"Ranunculus sardous Crantz, 1763";"Ranunculus sardous Crantz, 1763";"MOY"
117222;"Ranunculus sartorianus Boiss. & Heldr., 1854";"Ranunculus sartorianus Boiss. & Heldr., 1854";"MOY"
117224;"Ranunculus sceleratus L., 1753";"Ranunculus sceleratus L., 1753";"MOY"
117228;"Ranunculus seguieri Vill., 1779";"Ranunculus seguieri Vill., 1779";"MOY"
117231;"Ranunculus serpens Schrank, 1789";"Ranunculus serpens Schrank, 1789";"MOY"
117246;"Ranunculus sylviae Gamisans, 1992";"Ranunculus sylviae Gamisans, 1992";"TFO"
117249;"Ranunculus thora L., 1753";"Ranunculus thora L., 1753";"MOY"
117255;"Ranunculus trichophyllus Chaix, 1785";"Ranunculus trichophyllus Chaix, 1785";"MOY"
139818;"Ranunculus trichophyllus subsp. eradicatus (Laest.) C.D.K.Cook, 1967";"Ranunculus trichophyllus subsp. eradicatus (Laest.)  C.D.K.Cook, 1967";"MOY"
139828;"Ranunculus trichophyllus subsp. trichophyllus Chaix, 1785";"Ranunculus trichophyllus subsp. trichophyllus Chaix,  1785";"MOY"
117257;"Ranunculus trilobus Desf., 1798";"Ranunculus trilobus Desf., 1798";"FOR"
117268;"Ranunculus velutinus Ten., 1825";"Ranunculus velutinus Ten., 1825";"FOR"
117353;"Raphanus raphanistrum L., 1753";"Raphanus raphanistrum L., 1753";"FAI"
139838;"Raphanus raphanistrum subsp. landra (Moretti ex DC.) Bonnier & Layens, 1894";"Raphanus raphanistrum subsp. landra (Moretti ex  DC.) Bonnier & Layens, 1894";"MOY"
139841;"Raphanus raphanistrum subsp. raphanistrum L., 1753";"Raphanus raphanistrum subsp. raphanistrum L., 1753";"MOY"
117393;"Rapistrum rugosum (L.) All., 1785";"Rapistrum rugosum (L.) All., 1785";"MOY"
139849;"Rapistrum rugosum subsp. orientale (L.) Arcang., 1882";"Rapistrum rugosum subsp. orientale (L.) Arcang.,  1882";"FOR"
139850;"Rapistrum rugosum subsp. rugosum (L.) All., 1785";"Rapistrum rugosum subsp. rugosum (L.) All., 1785";"MOY"
117426;"Reichardia picroides (L.) Roth, 1787";"Reichardia picroides (L.) Roth, 1787";"MOY"
117428;"Reseda alba L., 1753";"Reseda alba L., 1753";"DD"
139851;"Reseda alba subsp. alba L., 1753";"Reseda alba subsp. alba L., 1753";"DD"
139852;"Reseda alba subsp. hookeri (Guss.) Arcang., 1882";"Reseda alba subsp. hookeri (Guss.) Arcang., 1882";"FOR"
117446;"Reseda glauca L., 1753";"Reseda glauca L., 1753";"FOR"
117452;"Reseda jacquinii Rchb., 1824";"Reseda jacquini Rchb., 1824";"MOY"
117458;"Reseda lutea L., 1753";"Reseda lutea L., 1753";"MOY"
117459;"Reseda luteola L., 1753";"Reseda luteola L., 1753";"MOY"
117469;"Reseda phyteuma L., 1753";"Reseda phyteuma L., 1753";"MOY"
117512;"Rhagadiolus edulis Gaertn., 1791";"Rhagadiolus edulis Gaertn., 1791";"MOY"
117521;"Rhagadiolus stellatus (L.) Gaertn., 1791";"Rhagadiolus stellatus (L.) Gaertn., 1791";"FOR"
117526;"Rhamnus alaternus L., 1753";"Rhamnus alaternus L., 1753";"MOY"
117528;"Rhamnus alpina L., 1753";"Rhamnus alpina L., 1753";"MOY"
117530;"Rhamnus cathartica L., 1753";"Rhamnus cathartica L., 1753";"FAI"
117548;"Rhamnus pumila Turra, 1764";"Rhamnus pumila Turra, 1764";"FAI"
117551;"Rhamnus saxatilis Jacq., 1762";"Rhamnus saxatilis Jacq., 1762";"MOY"
610872;"Rhaponticoides alpina (L.) M.V.Agab. & Greuter, 2003";"Rhaponticoides alpina (L.) M.V.Agab. & Greuter, 2003";"MOY"
611455;"Rhaponticum coniferum (L.) Greuter, 2003";"Rhaponticum coniferum (L.) Greuter, 2003";"MOY"
612626;"Rhaponticum heleniifolium subsp. bicknellii (Briq.) Greuter, 2003";"Rhaponticum heleniifolium subsp. bicknellii (Briq.)  Greuter, 2003";"TFO"
612262;"Rhaponticum heleniifolium subsp. heleniifolium Godr. & Gren., 1850";"Rhaponticum heleniifolium subsp. heleniifolium Godr.  & Gren., 1850";"FOR"
117576;"Rhaponticum scariosum Lam., 1779";"Rhaponticum scariosum Lam., 1779";"MOY"
117587;"Rhinanthus alectorolophus (Scop.) Pollich, 1777";"Rhinanthus alectorolophus (Scop.) Pollich, 1777";"MOY"
117590;"Rhinanthus angustifolius C.C.Gmel., 1806";"Rhinanthus angustifolius C.C.Gmel., 1806";"MOY"
117595;"Rhinanthus burnatii (Chabert) Soó, 1929";"Rhinanthus burnatii (Chabert) Soó, 1929";"MOY"
117601;"Rhinanthus glacialis Personnat, 1863";"Rhinanthus glacialis Personnat, 1863";"MOY"
117616;"Rhinanthus minor L., 1756";"Rhinanthus minor L., 1756";"FAI"
117624;"Rhinanthus pseudoantiquus Kunz, 1969";"Rhinanthus pseudoantiquus Kunz, 1969";"TFO"
117625;"Rhinanthus pumilus (Sterneck) Soldano, 1986";"Rhinanthus pumilus (Sterneck) Soldano, 1986";"MOY"
117668;"Rhodiola rosea L., 1753";"Rhodiola rosea L., 1753";"MOY"
117679;"Rhododendron ferrugineum L., 1753";"Rhododendron ferrugineum L., 1753";"MOY"
117712;"Rhus coriaria L., 1753";"Rhus coriaria L., 1753";"MOY"
117731;"Rhynchospora alba (L.) Vahl, 1805";"Rhynchospora alba (L.) Vahl, 1805";"MOY"
117748;"Ribes alpinum L., 1753";"Ribes alpinum L., 1753";"FAI"
117766;"Ribes nigrum L., 1753";"Ribes nigrum L., 1753";"MOY"
117771;"Ribes petraeum Wulfen, 1781";"Ribes petraeum Wulfen, 1781";"MOY"
117774;"Ribes rubrum L., 1753";"Ribes rubrum L., 1753";"MOY"
117787;"Ribes uva-crispa L., 1753";"Ribes uva-crispa L., 1753";"FAI"
117820;"Ridolfia segetum (Guss.) Moris, 1842";"Ridolfia segetum (Guss.) Moris, 1842";"FOR"
117876;"Roemeria hybrida (L.) DC., 1821";"Roemeria hybrida (L.) DC., 1821";"FOR"
117885;"Romulea arnaudii Moret, 2000";"Romulea arnaudii Moret, 2000";"TFO"
117886;"Romulea assumptionis Font Quer, 1953";"Romulea assumptionis Font Quer, 1953";"TFO"
139986;"Romulea columnae subsp. columnae Sebast. & Mauri, 1818";"Romulea columnae subsp. columnae Sebast. & Mauri,  1818";"MOY"
117893;"Romulea corsica Jord. & Fourr., 1868";"Romulea corsica Jord. & Fourr., 1868";"TFO"
117897;"Romulea florentii Moret, 2000";"Romulea florentii Moret, 2000";"TFO"
117904;"Romulea ligustica Parl., 1858";"Romulea ligustica Parl., 1858";"FOR"
117918;"Romulea ramiflora Ten., 1827";"Romulea ramiflora Ten., 1827";"MOY"
117919;"Romulea requienii Parl., 1860";"Romulea requienii Parl., 1860";"TFO"
117920;"Romulea revelierei Jord. & Fourr., 1866";"Romulea revelieri Jord. & Fourr., 1866";"TFO"
117921;"Romulea rollii Parl., 1858";"Romulea rollii Parl., 1858";"FOR"
117933;"Rorippa amphibia (L.) Besser, 1821";"Rorippa amphibia (L.) Besser, 1821";"FOR"
117940;"Rorippa islandica (Oeder ex Gunnerus) Borbás, 1900";"Rorippa islandica (Oeder ex Gunnerus) Borbás, 1900";"MOY"
117944;"Rorippa palustris (L.) Besser, 1821";"Rorippa palustris (L.) Besser, 1821";"FOR"
117946;"Rorippa pyrenaica (All.) Rchb., 1838";"Rorippa pyrenaica (All.) Rchb., 1838";"MOY"
117951;"Rorippa sylvestris (L.) Besser, 1821";"Rorippa sylvestris (L.) Besser, 1821";"MOY"
117970;"Rosa abietina Gren. ex Christ, 1873";"Rosa abietina Gren. ex Christ, 1873";"MOY"
117975;"Rosa acharii Billb., 1821";"Rosa acharii Billb., 1821";"DD"
117986;"Rosa agrestis Savi, 1798";"Rosa agrestis Savi, 1798";"FAI"
117992;"Rosa alpicola Rouy, 1875";"Rosa alpicola Rouy, 1875";"DD"
118016;"Rosa arvensis Huds., 1762";"Rosa arvensis Huds., 1762";"MOY"
952511;"Rosa balsamica Besser, 1815";"Rosa balsamica Willd., 1814";"MOY"
118045;"Rosa blondaeana Ripart ex Déségl., 1861";"Rosa blondeauana Ripart ex Déségl.";"DD"
118064;"Rosa caesia Sm., 1812";"Rosa caesia Sm., 1812";"DD"
118073;"Rosa canina L., 1753";"Rosa canina L., 1753";"FAI"
118120;"Rosa coriifolia Fr., 1814";"Rosa coriifolia Fr., 1814";"MOY"
118121;"Rosa corymbifera Borkh., 1790";"Rosa corymbifera Borkh., 1790";"MOY"
118135;"Rosa deseglisei Boreau, 1857";"Rosa deseglisei Boreau, 1857";"DD"
118666;"Rosa dumalis Bechst., 1810";"Rosa dumalis Bechst., 1810";"MOY"
118158;"Rosa elliptica Tausch, 1819";"Rosa elliptica Tausch, 1819";"MOY"
118204;"Rosa glauca Pourr., 1788";"Rosa ferruginea Vill., 1779";"MOY"
118192;"Rosa gallica L., 1753";"Rosa gallica L., 1753";"MOY"
161345;"Rosa marginata Wallr., 1815";"Rosa marginata Wallr., 1815";"DD"
118329;"Rosa micrantha Borrer ex Sm., 1812";"Rosa micrantha Borrer ex Sm., 1812";"MOY"
118339;"Rosa mollis Sm., 1812";"Rosa mollis Sm., 1812";"MOY"
118343;"Rosa montana Chaix, 1785";"Rosa montana Chaix, 1785";"MOY"
118373;"Rosa obtusifolia Desv., 1809";"Rosa obtusifolia Desv., 1809";"DD"
118397;"Rosa pendulina L., 1753";"Rosa pendulina L., 1753";"MOY"
118416;"Rosa pouzinii Tratt., 1823";"Rosa pouzinii Tratt., 1823";"MOY"
118474;"Rosa rubiginosa L., 1771";"Rosa rubiginosa L., 1771";"MOY"
118498;"Rosa sempervirens L., 1753";"Rosa sempervirens L., 1753";"MOY"
118507;"Rosa serafinii Viv., 1824";"Rosa seraphinii Viv., 1824";"MOY"
118512;"Rosa sherardii Davies, 1813";"Rosa sherardii Davies, 1813";"DD"
118513;"Rosa sicula Tratt., 1823";"Rosa sicula Tratt., 1823";"DD"
118521;"Rosa spinosissima L., 1753";"Rosa spinosissima L., 1753";"FAI"
718402;"Rosa spinosissima subsp. myriacantha (DC.) C.Vicioso, 1948";"Rosa spinosissima subsp. myriacantha (DC.) C.Vicioso";"DD"
718403;"Rosa spinosissima subsp. spinosissima L., 1753";"Rosa spinosissima subsp. spinosissima L., 1753";"FAI"
118524;"Rosa squarrosa (Rau) Boreau, 1857";"Rosa squarrosa (Rau) Boreau, 1857";"MOY"
118529;"Rosa stylosa Desv., 1809";"Rosa stylosa Desv., 1809";"DD"
118557;"Rosa tomentosa Sm., 1800";"Rosa tomentosa Sm., 1800";"MOY"
118582;"Rosa villosa L., 1753";"Rosa villosa L., 1753";"MOY"
118592;"Rosa vosagiaca N.H.F.Desp., 1828";"Rosa vosagiaca Desp., 1828";"MOY"
1027822;"Salvia rosmarinus Spenn., 1835";"Rosmarinus officinalis L., 1753";"MOY"
118872;"Rostraria cristata (L.) Tzvelev, 1971";"Rostraria cristata (L.) Tzvelev, 1971";"MOY"
118877;"Rostraria pubescens (Lam.) Trin., 1820";"Rostraria pubescens (Lam.) Trin., 1820";"FOR"
118900;"Rouya polygama (Desf.) Coincy, 1901";"Rouya polygama (Desf.) Coincy, 1901";"TFO"
118916;"Rubia peregrina L., 1753";"Rubia peregrina L., 1753";"MOY"
140174;"Rubia peregrina subsp. longifolia (Poir.) O.Bolòs, 1969";"Rubia peregrina subsp. longifolia (Poir.) O.Bolòs, 1969";"DD"
140175;"Rubia peregrina subsp. peregrina L., 1753";"Rubia peregrina subsp. peregrina L., 1753";"MOY"
140176;"Rubia peregrina subsp. requienii (Duby) Cardona & Sierra, 1981";"Rubia peregrina subsp. requienii (Duby) Cardona &  Sierra, 1981";"MOY"
118920;"Rubia tinctorum L., 1753";"Rubia tinctorum L., 1753";"MOY"
NA;NA;"Rubus aculeolatus P.J.Müll., 1859";"DD"
118959;"Rubus arduennensis Lib. ex Lej., 1813";"Rubus arduennensis Lib. ex Lej., 1813";"DD"
118977;"Rubus bifrons Vest ex Tratt., 1823";"Rubus bifrons Vest ex Tratt., 1823";"DD"
118993;"Rubus caesius L., 1753";"Rubus caesius L., 1753";"FAI"
1039360;"Rubus aetnicus Weston, 1770";"Rubus canescens DC., 1813";"FAI"
119023;"Rubus collicola Sudre, 1899";"Rubus collicola Sudre, 1899";"DD"
119029;"Rubus conspicuus P.J.Müll., 1858";"Rubus conspicuus P.J.Müll., 1858";"DD"
717467;"Rubus cuspidiferus P.J.Müll. & Lefèvre, 1859";"Rubus cuspidifer P.J.Müll. & Lefèvre, 1859";"DD"
119081;"Rubus fagicola Martrin-Donos, 1864";"Rubus fagicola Martrin-Donos, 1864";"DD"
119097;"Rubus fruticosus L., 1753 [nom. et typ. cons.]";"Rubus fruticosus L., 1753";"MOY"
119108;"Rubus glandulosus Bellardi, 1792";"Rubus glandulosus Bellardi, 1792";"DD"
119113;"Rubus grabowskii Weihe ex Günther, Schummel, Wimm. & Grab., 1827";"Rubus grabowskii Weihe ex Günther, Schummel,  Wimm. & Grab., 1827";"FOR"
119130;"Rubus hirtus Waldst. & Kit., 1805";"Rubus hirtus Waldst. & Kit., 1805";"DD"
119149;"Rubus idaeus L., 1753";"Rubus idaeus L., 1753";"FAI"
119152;"Rubus incanescens (DC.) Bertol., 1844";"Rubus incanescens Bertol., 1844";"DD"
119201;"Rubus macrophyllus Weihe & Nees, 1824";"Rubus macrophyllus Weihe & Nees, 1824";"DD"
119208;"Rubus menkei Weihe, 1825";"Rubus menkei Weihe, 1825";"DD"
119210;"Rubus mercieri Genev., 1868";"Rubus mercieri Genev., 1868";"DD"
119211;"Rubus micans Gren., 1849";"Rubus micans Gren., 1849";"DD"
810886;"Rubus muricola Sennen, 1928";"Rubus muricola Sennen, 1928";"DD"
1017984;"Rubus nigricans Danthoine, 1791";"Rubus nigricans Danthoine";"DD"
1017984;"Rubus nigricans Danthoine, 1791";"Rubus pedemontanus Pinkw., 1898";"DD"
810965;"Rubus phyllanthoides Sudre, 1906";"Rubus phyllanthoides Sudre";"DD"
119354;"Rubus sulcatus Vest, 1821";"Rubus praecox Bertol., 1842";"DD"
119297;"Rubus questieri P.J.Müll. & Lefèvre, 1859";"Rubus questieri P.J.Müll. & Lefèvre, 1859";"MOY"
119298;"Rubus radula Weihe ex Boenn., 1824";"Rubus radula Weihe ex Boenn., 1824";"MOY"
119302;"Rubus rhombifolius Weihe ex Boenn., 1824";"Rubus rhombifolius Weihe ex Boenn., 1824";"DD"
966557;"Rubus royeri Ferrez, 2019";"Rubus royeri Ferrez";"DD"
119318;"Rubus saxatilis L., 1753";"Rubus saxatilis L., 1753";"MOY"
119320;"Rubus scaber Weihe, 1825";"Rubus scaber Weihe, 1825";"DD"
119322;"Rubus schleicheri Weihe ex Tratt., 1823";"Rubus schleicheri Weihe ex Tratt., 1823";"DD"
119337;"Rubus silvaticus Weihe & Nees, 1824";"Rubus silvaticus Weihe & Nees, 1824";"MOY"
119373;"Rubus ulmifolius Schott, 1818";"Rubus ulmifolius Schott, 1818";"MOY"
119381;"Rubus vestitus Weihe, 1825";"Rubus vestitus Weihe, 1825";"MOY"
119383;"Rubus vigoi Roselló, Peris & Stübing, 1993";"Rubus vigoi Roselló, Peris & Stübing, 1993";"DD"
119418;"Rumex acetosa L., 1753 [nom. et typ. cons.]";"Rumex acetosa L., 1753";"MOY"
